datetime,pct,precip,precipcover,preciptype,snow,snowdepth
2023-12-06,0.7387392090486706,0.0,0.0,"rain,snow",1.0,0.0
2023-12-07,0.7511645866950063,0.0,0.0,,0.0,0.0
2023-12-08,0.8123942196044839,0.0,0.0,,0.0,0.0
2023-12-09,0.7299085500425281,0.0,0.0,,0.0,0.0
2023-12-10,0.802485906129252,0.345,33.33,rain,0.0,0.0
2023-12-11,0.7699407121283248,1.893,45.83,rain,0.0,0.0
2023-12-12,0.7722475074130857,0.0,0.0,,0.0,0.0
2023-12-13,0.7859845432070927,0.0,0.0,,0.0,0.0
2023-12-14,0.7840693381924727,0.0,0.0,,0.0,0.0
2023-12-15,0.7668722770737493,0.0,0.0,,0.0,0.0
2023-12-16,0.7348801797815108,0.0,0.0,,0.0,0.0
2023-12-17,0.7144753319159693,0.373,20.83,rain,0.0,0.0
2023-12-18,0.6712106833374987,1.535,79.17,rain,0.0,0.0
2023-12-19,0.7286308810727622,0.133,4.17,rain,0.0,0.0
2023-12-20,0.8344923124086688,0.0,0.0,,0.0,0.0
2023-12-21,0.8262397044694874,0.0,0.0,,0.0,0.0
2023-12-22,0.7577948371635799,0.0,0.0,,0.0,0.0
2023-12-23,0.7211135625108208,0.0,0.0,,0.0,0.0
2023-12-24,0.7843088698272344,0.014,12.5,rain,0.0,0.0
2023-12-25,0.7310458451888993,0.0,0.0,,0.0,0.0
2023-12-26,0.7799176242359771,0.0,0.0,,0.0,0.0
2023-12-27,0.8016507041628667,0.02,12.5,rain,0.0,0.0
2023-12-28,0.8276702121658708,0.693,91.67,rain,0.0,0.0
2023-12-29,0.801337091192734,0.026,16.67,rain,0.0,0.0
2023-12-30,0.8252250467771938,0.099,33.33,rain,0.0,0.0
2023-12-31,0.7778234933495435,0.0,0.0,,0.0,0.0
2024-01-01,0.7571647551000348,0.0,0.0,,0.0,0.0
2024-01-02,0.8284401670485695,0.0,0.0,,0.0,0.0
2024-01-03,0.8675889610593459,0.0,0.0,,0.0,0.0
2024-01-04,0.8720679692713134,0.0,0.0,,0.0,0.0
2024-01-05,0.8564711588396101,0.0,0.0,,0.0,0.0
2024-01-06,0.8236358244451538,0.047,12.5,"rain,snow",0.3,0.1
2024-01-07,0.7968076605946973,0.972,70.83,"rain,snow",0.6,0.5
2024-01-08,0.8617937798365201,0.0,0.0,"rain,snow",0.3,1.0
2024-01-09,0.7434848394721412,0.479,25.0,rain,0.0,0.8
2024-01-10,0.8675063634967012,2.039,41.67,rain,0.0,0.1
2024-01-11,0.8680913921581146,0.0,0.0,,0.0,0.0
2024-01-12,0.8439229735469566,0.0,0.0,,0.0,0.0
2024-01-13,0.7472721236528858,1.469,50.0,rain,0.0,0.0
2024-01-14,0.79047670546624,0.0,0.0,"rain,snow",0.2,0.0
2024-01-15,0.7829140773390006,0.0,0.0,"rain,snow",0.3,0.1
2024-01-16,0.8470050960093419,0.546,62.5,"rain,snow",0.3,0.4
2024-01-17,0.8008285163113319,0.0,0.0,snow,0.1,0.6
2024-01-18,0.8531246035591006,0.0,0.0,,0.0,0.6
2024-01-19,0.816019151123494,0.0,0.0,snow,0.1,0.6
2024-01-20,0.8128819508409277,0.0,0.0,,0.0,0.6
2024-01-21,0.86329722406539,0.0,0.0,,0.0,0.6
2024-01-22,0.9098784611701636,0.0,0.0,,0.0,0.6
2024-01-23,0.904822194959017,0.001,4.17,"rain,snow",0.3,0.7
2024-01-24,0.8726268895414591,0.361,62.5,"rain,snow",0.3,0.8
2024-01-25,0.8613686261698634,0.329,41.67,rain,0.0,0.1
2024-01-26,0.8436212633751945,0.703,45.83,rain,0.0,0.0
2024-01-27,0.8564317454223591,0.0,0.0,,0.0,0.0
2024-01-28,0.8843998379137088,0.508,54.17,"rain,snow",0.9,0.1
2024-01-29,0.7072572361322886,0.126,33.33,"rain,snow",1.4,0.1
2024-01-30,0.725406727260286,0.0,0.0,,0.0,0.5
2024-01-31,0.8342281289411699,0.0,0.0,,0.0,0.2
2024-02-01,0.7058728835148482,0.0,0.0,,0.0,0.0
2024-02-02,0.8104914845673645,0.048,12.5,"rain,snow",0.0,0.0
2024-02-03,0.8152921984701829,0.0,0.0,,0.0,0.0
2024-02-04,0.8186408879369549,0.0,0.0,,0.0,0.0
2024-02-05,0.7859753831621743,0.0,0.0,,0.0,0.0
2024-02-06,0.7880019075534905,0.0,0.0,,0.0,0.0
2024-02-07,0.8396068965329455,0.0,0.0,,0.0,0.0
2024-02-08,0.7978143975545707,0.0,0.0,,0.0,0.0
2024-02-09,0.8286271123579291,0.0,0.0,,0.0,0.0
2024-02-10,0.7959153450006308,0.039,4.17,rain,0.0,0.0
2024-02-11,0.7874636836168466,0.0,0.0,,0.0,0.0
2024-02-12,0.7924324327268994,0.0,0.0,,0.0,0.0
2024-02-13,0.8171269222066784,0.263,37.5,"rain,snow",1.6,0.8
2024-02-14,0.7978705534396588,0.0,0.0,,0.0,0.2
2024-02-15,0.7435403275170129,0.011,4.17,"rain,snow",0.3,0.0
2024-02-16,0.8058756928078682,0.0,0.0,"rain,snow",1.0,0.1
2024-02-17,0.6825374822722835,0.0,0.0,"rain,snow",0.0,0.1
2024-02-18,0.6211474976185877,0.0,0.0,,0.0,0.0
2024-02-19,0.8091999181695453,0.0,0.0,,0.0,0.0
2024-02-20,0.8204022678662083,0.0,0.0,,0.0,0.0
2024-02-21,0.8516833246245293,0.0,0.0,,0.0,0.0
2024-02-22,0.7902975309812099,0.0,0.0,,0.0,0.0
2024-02-23,0.7610980663803576,0.069,25.0,rain,0.0,0.0
2024-02-24,0.8112387445674462,0.0,0.0,,0.0,0.0
2024-02-25,0.8111111695862033,0.0,0.0,,0.0,0.0
2024-02-26,0.8116071594104863,0.0,0.0,,0.0,0.0
2024-02-27,0.7456986449522535,0.016,4.17,rain,0.0,0.0
2024-02-28,0.7614890196934555,0.196,45.83,rain,0.0,0.0
2024-02-29,0.7925949949145308,0.055,12.5,"rain,snow",0.0,0.0
2024-03-01,0.7686843592001682,0.0,0.0,,0.0,0.0
2024-03-02,0.849321527255978,0.751,41.67,rain,0.0,0.0
2024-03-03,0.7325044841851202,0.702,25.0,rain,0.0,0.0
2024-03-04,0.7575311302062707,0.0,0.0,,0.0,0.0
2024-03-05,0.7994820986424029,0.176,45.83,rain,0.0,0.0
2024-03-06,0.7933179328867048,0.157,25.0,rain,0.0,0.0
2024-03-07,0.7566121834617665,1.292,62.5,rain,0.0,0.0
2024-03-08,0.7733324395478764,0.0,0.0,,0.0,0.0
2024-03-09,0.7471684078186109,0.039,4.17,rain,0.0,0.0
2024-03-10,0.8227238204857191,0.956,37.5,rain,0.0,0.0
2024-03-11,0.7941154786536904,0.0,0.0,,0.0,0.0
2024-03-12,0.7666480181544957,0.0,0.0,,0.0,0.0
2024-03-13,0.7997174412475421,0.0,0.0,,0.0,0.0
2024-03-14,0.7895697415100158,0.0,0.0,,0.0,0.0
2024-03-15,0.7718893895591964,0.031,8.33,rain,0.0,0.0
2024-03-16,0.7863477337787654,0.0,0.0,,0.0,0.0
2024-03-17,0.8009296577064394,0.025,16.67,rain,0.0,0.0
2024-03-18,0.661811851155669,0.0,0.0,,0.0,0.0
2024-03-19,0.7776420408723899,0.0,0.0,,0.0,0.0
2024-03-20,0.7719717903910197,0.062,16.67,rain,0.0,0.0
2024-03-21,0.8032485013689223,0.0,0.0,,0.0,0.0
2024-03-22,0.724932165514363,0.0,0.0,,0.0,0.0
2024-03-23,0.7618716616638173,2.186,79.17,"rain,snow",0.2,0.0
2024-03-24,0.8238104508078913,0.0,0.0,,0.0,0.0
2024-03-25,0.7704017917841162,0.0,0.0,,0.0,0.0
2024-03-26,0.7626056499311914,0.023,8.33,rain,0.0,0.0
2024-03-27,0.7754882702458394,0.104,25.0,rain,0.0,0.0
2024-03-28,0.7942907976032058,1.45,87.5,rain,0.0,0.0
2024-03-29,0.7764513557326744,0.759,54.17,rain,0.0,0.0
2024-03-30,0.7376744584265027,0.0,0.0,,0.0,0.0
2024-03-31,0.8206296272347163,0.0,0.0,,0.0,0.0
2024-04-01,0.7824916110263676,0.0,0.0,,0.0,0.0
2024-04-02,0.7322434858141234,0.031,16.67,rain,0.0,0.0
2024-04-03,0.7556335813196462,0.468,50.0,rain,0.1,0.0
2024-04-04,0.7568377846102321,1.121,87.5,"rain,snow",1.5,0.6
2024-04-05,0.7716494736608437,0.0,0.0,rain,0.0,0.1
2024-04-06,0.7388866410438324,0.052,33.33,rain,0.0,0.0
2024-04-07,0.753763050006374,0.0,0.0,,0.0,0.0
2024-04-08,0.6573428357176359,0.0,0.0,,0.0,0.0
2024-04-09,0.773393093803755,0.0,0.0,,0.0,0.0
2024-04-10,0.799157387892876,0.0,0.0,,0.0,0.0
2024-04-11,0.7720589130584801,0.057,20.83,rain,0.0,0.0
2024-04-12,0.7858998526049936,0.772,37.5,rain,0.0,0.0
2024-04-13,0.7758388459022061,0.0,0.0,,0.0,0.0
2024-04-14,0.7735101581973587,0.046,12.5,rain,0.0,0.0
2024-04-15,0.746114511554654,0.001,4.17,rain,0.0,0.0
2024-04-16,0.7568745509365725,0.0,0.0,,0.0,0.0
2024-04-17,0.7672346928153744,0.0,0.0,,0.0,0.0
2024-04-18,0.6884301489244595,0.161,33.33,rain,0.0,0.0
2024-04-19,0.6895257940851451,0.0,0.0,,0.0,0.0
2024-04-20,0.8219409471524037,0.291,29.17,rain,0.0,0.0
2024-04-21,0.808622892124221,0.0,0.0,,0.0,0.0
2024-04-22,0.7550691318922984,0.0,0.0,,0.0,0.0
2024-04-23,0.7768399864284865,0.0,0.0,,0.0,0.0
2024-04-24,0.8085279327034567,0.004,4.17,rain,0.0,0.0
2024-04-25,0.8094486522324409,0.0,0.0,,0.0,0.0
2024-04-26,0.802329326477795,0.0,0.0,,0.0,0.0
2024-04-27,0.8080099215670872,0.0,0.0,,0.0,0.0
2024-04-28,0.8057252790580708,0.003,8.33,rain,0.0,0.0
2024-04-29,0.833180029092356,0.0,0.0,,0.0,0.0
2024-04-30,0.7407495533890411,0.125,20.83,rain,0.0,0.0
2024-05-01,0.790269876194333,0.065,25.0,rain,0.0,0.0
2024-05-02,0.7601888059766038,0.096,8.33,rain,0.0,0.0
2024-05-03,0.7715113406563463,0.0,0.0,,0.0,0.0
2024-05-04,0.7749743108629543,0.0,0.0,,0.0,0.0
2024-05-05,0.8362352203353032,0.296,29.17,rain,0.0,0.0
2024-05-06,0.7579114050856431,0.182,16.67,rain,0.0,0.0
2024-05-07,0.7556457328633254,0.0,0.0,,0.0,0.0
2024-05-08,0.7398592066996532,0.702,41.67,rain,0.0,0.0
2024-05-09,0.7640326411567011,0.0,0.0,,0.0,0.0
2024-05-10,0.7444666190894045,0.0,0.0,,0.0,0.0
2024-05-11,0.827722474721712,0.0,0.0,,0.0,0.0
2024-05-12,0.8137390514596233,0.0,0.0,,0.0,0.0
2024-05-13,0.8028217821220067,0.0,0.0,,0.0,0.0
2024-05-14,0.7955207893925764,0.0,0.0,,0.0,0.0
2024-05-15,0.7960668193918476,0.066,20.83,rain,0.0,0.0
2024-05-16,0.7050331844279265,0.644,66.67,rain,0.0,0.0
2024-05-17,0.7509384941520771,0.0,0.0,,0.0,0.0
2024-05-18,0.8449439354149927,0.23,25.0,rain,0.0,0.0
2024-05-19,0.8365413706581684,0.405,41.67,rain,0.0,0.0
2024-05-20,0.7661248047040432,0.0,0.0,,0.0,0.0
2024-05-21,0.737411117461495,0.0,0.0,,0.0,0.0
2024-05-22,0.794512061247294,0.0,0.0,,0.0,0.0
2024-05-23,0.7588205163838441,0.09,16.67,rain,0.0,0.0
2024-05-24,0.7926386216590212,0.02,4.17,rain,0.0,0.0
2024-05-25,0.8293455020402138,0.0,0.0,,0.0,0.0
2024-05-26,0.8185040927209972,0.16,25.0,rain,0.0,0.0
2024-05-27,0.8877854762647359,0.012,4.17,rain,0.0,0.0
2024-05-28,0.7479624212880549,0.414,16.67,rain,0.0,0.0
